0.105729,1
1.114279,1
2.126184,1
3.141292,1
4.155978,1
5.171439,1
6.182504,1
7.195322,1
8.210832,1
9.215684,1
10.221207,1
11.232313,1
12.240413,1
13.268992,1
14.270648,1
15.27258,1
16.287569,1
17.292752,1
18.298685,1
19.313662,1
20.31692,1
21.323922,1
22.338235,1
23.353659,1
24.365087,1
25.380119,1
26.394501,1
27.401555,1
28.417626,1
29.418654,1
30.432726,1
31.435677,1
32.438689,1
33.453714,1
34.45779,1
35.470064,1
36.473326,1
37.478477,1
38.49128,1
39.505726,1
40.509792,1
41.521079,1
42.526206,1
43.534976,1
44.537792,1
45.550261,1
46.55778,1
47.56214,1
48.572333,1
49.588206,1
50.590558,1
51.591612,1
52.593632,1
53.596646,1
54.61196,1
55.626793,1
56.642004,1
57.652425,1
58.668432,1
59.682638,1
60.698045,1
61.713025,1
62.714675,1
63.715282,1
64.730418,1
65.731437,1
66.744458,1
67.745458,1
68.755599,1
69.758678,1
70.773806,1
71.785605,1
72.800625,1
73.803803,1
74.818145,1
75.819109,1
76.833727,1
77.838061,1
78.852169,1
79.865761,1
80.881068,1
81.884979,1
82.890007,1
83.894151,1
84.898312,1
85.900605,1
86.907468,1
87.909488,1
88.911872,1
89.914627,1
90.916608,1
91.920754,1
92.924787,1
93.925965,1
94.929202,1
95.931905,1
96.936974,1
97.939483,1
98.944637,1
99.947852,1
