4.482229,0
5.483542,19
6.491772,19
7.506207,19
8.516798,19
9.527895,19
17.594345,19
19.616808,19
20.621206,19
31.719199,19
33.736244,19
34.750017,19
36.773876,19
47.896768,19
48.897916,19
49.905618,13
50.918644,17
51.932664,17
54.962384,17
59.00236,17
64.063097,11
65.070679,14
66.086566,12
67.090088,12
68.104109,12
69.106339,12
70.116908,12
71.118073,13
72.124372,13
77.157521,12
78.170352,10
79.181247,12
80.194644,12
81.199237,12
82.206723,12
83.220448,12
84.223273,12
85.238467,12
86.241595,12
87.249675,12
88.263107,12
89.275949,12
90.287635,12
91.288637,11
92.302197,10
93.316552,10
94.318746,11
95.321929,11
96.324015,11
97.328151,11
98.33298,10
99.347981,10
100.363044,10
101.376467,10
102.392795,10
103.406798,10
104.416823,10
105.419846,10
106.427931,10
107.433842,10
108.445048,10
109.459121,10
110.470725,10
111.483128,10
112.498778,10
113.501543,10
114.516831,10
115.531539,10
116.534144,9
117.547332,10
118.548365,10
119.562211,10
120.573703,10
121.580695,10
122.594059,10
123.607831,10
124.621631,10
125.623292,10
126.624278,10
127.626189,10
128.640519,10
129.651784,10
130.663397,10
131.675913,10
132.689979,10
133.694735,10
134.701856,10
135.716394,10
136.722943,10
137.724395,10
138.731207,10
139.73837,10
140.752254,10
141.763331,10
142.779808,10
143.791624,10
144.797174,9
145.810542,10
146.823303,10
147.8362,10
